alteracoes_com,alteracoes_da,alteracoes_para,com_problema
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.2979,0.9106,0.2864,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.891,0.4539,0.0,1.0
0.0,0.7275,0.686,
0.0,1.0,0.0,
0.721,0.0,0.693,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.581,0.592,0.5586,1.0
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.721,0.0,0.693,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.4177,0.4255,0.8027,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.9014,0.0,0.433,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.311,0.95,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.7275,0.686,
1.0,0.0,0.0,
0.891,0.4539,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.7007,0.714,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.827,0.562,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,1.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.3362,0.685,0.646,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.2979,0.9106,0.2864,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.615,0.0,0.788,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.9014,0.0,0.433,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.311,0.95,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.9014,0.0,0.433,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.721,0.0,0.693,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.1996,0.2032,0.9585,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.871,0.4438,0.2092,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.4058,0.8267,0.39,
0.721,0.0,0.693,
0.4058,0.8267,0.39,
1.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.891,0.4539,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.6597,0.4033,0.634,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.7275,0.686,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.4617,0.0,0.887,
0.0,1.0,0.0,
0.721,0.0,0.693,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.7275,0.686,
0.7007,0.714,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.9014,0.0,0.433,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.3108,0.3167,0.896,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.4177,0.4255,0.8027,
0.721,0.0,0.693,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.1996,0.2032,0.9585,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.7275,0.686,1.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.871,0.4438,0.2092,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.1996,0.2032,0.9585,
0.0,1.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.871,0.4438,0.2092,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.568,0.3855,0.7275,
0.0,1.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.664,0.6763,0.3188,
0.0,0.0,0.0,
0.0,0.7275,0.686,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.7275,0.686,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.224,0.4565,0.861,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.7275,0.686,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0
0.7007,0.714,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,1.0,0.0,1.0
0.3362,0.685,0.646,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.0,0.7275,0.686,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.568,0.3855,0.7275,
0.0,0.0,0.0,
0.0,0.9043,0.4265,
0.721,0.0,0.693,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,1.0
0.0,1.0,0.0,
0.0,0.4685,0.8833,
1.0,0.0,0.0,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.721,0.0,0.693,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,1.0,0.0,
0.721,0.0,0.693,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.581,0.592,0.5586,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.7275,0.686,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.8193,0.4172,0.3936,1.0
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.4058,0.8267,0.39,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.827,0.562,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.7007,0.714,0.0,1.0
0.842,0.5146,0.1617,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.9014,0.0,0.433,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.4177,0.4255,0.8027,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.9043,0.4265,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.4617,0.0,0.887,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.1996,0.2032,0.9585,
0.0,0.9043,0.4265,
0.0,0.0,1.0,
0.0,0.7275,0.686,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
0.7007,0.714,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.7275,0.686,
1.0,0.0,0.0,1.0
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.4685,0.8833,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.721,0.0,0.693,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.7275,0.686,
0.6597,0.4033,0.634,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,1.0
0.2725,0.555,0.7856,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.8115,0.0,0.5845,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.615,0.0,0.788,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.983,0.1853,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.871,0.4438,0.2092,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.4685,0.8833,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.9014,0.0,0.433,
0.721,0.0,0.693,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.8193,0.4172,0.3936,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.4407,0.8975,0.0,
0.0,0.3333,0.943,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.4177,0.4255,0.8027,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.53,0.0,0.848,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.4058,0.8267,0.39,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.581,0.592,0.5586,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.0,0.0,0.0,1.0
0.7007,0.714,0.0,1.0
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.4685,0.8833,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.891,0.4539,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0
0.1996,0.2032,0.9585,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.4407,0.8975,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,1.0
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.8467,0.532,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.721,0.0,0.693,
0.0,0.0,0.0,
0.4617,0.0,0.887,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.1996,0.2032,0.9585,
0.8193,0.4172,0.3936,1.0
1.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.871,0.4438,0.2092,1.0
0.0,0.9043,0.4265,
0.1996,0.2032,0.9585,
0.952,0.0,0.305,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.633,0.258,0.73,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.8,0.543,0.256,
0.1996,0.2032,0.9585,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.721,0.0,0.693,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,1.0,1.0
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.4407,0.8975,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.53,0.0,0.848,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.615,0.0,0.788,1.0
1.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0
0.1996,0.2032,0.9585,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
